"AUT","SP.DYN.LE00.MA.IN","1986","71"
"AUT","SP.DYN.LE00.MA.IN","1987","71.5"
"AUT","SP.DYN.LE00.MA.IN","1988","71.9"
"AUT","SP.DYN.LE00.MA.IN","1989","71.9"
"AUT","SP.DYN.LE00.MA.IN","1990","72.3"
"AUT","SP.DYN.LE00.MA.IN","1991","72.3"
"AUT","SP.DYN.LE00.MA.IN","1992","72.5"
"AUT","SP.DYN.LE00.MA.IN","1993","72.8"
"AUT","SP.DYN.LE00.MA.IN","1994","73.2"
"AUT","SP.DYN.LE00.MA.IN","1995","73.4"
"AUT","SP.DYN.LE00.MA.IN","1996","73.7"
"AUT","SP.DYN.LE00.MA.IN","1997","74.1"
"AUT","SP.DYN.LE00.MA.IN","1998","74.5"
"AUT","SP.DYN.LE00.MA.IN","1999","74.9"
"AUT","SP.DYN.LE00.MA.IN","2000","75.2"
"AUT","SP.DYN.LE00.MA.IN","2001","75.6"
"AUT","SP.DYN.LE00.MA.IN","2002","75.8"
"AUT","SP.DYN.LE00.MA.IN","2003","75.9"
"AUT","SP.DYN.LE00.MA.IN","2004","76.4"
"AUT","SP.DYN.LE00.MA.IN","2005","76.6"
"AUT","SP.DYN.LE00.MA.IN","2006","77.1"
"AUT","SP.DYN.LE00.MA.IN","2007","77.4"
"AUT","SP.DYN.LE00.MA.IN","2008","77.7"
"AUT","SP.DYN.LE00.MA.IN","2009","77.6"
"AUT","SP.DYN.LE00.MA.IN","2010","77.8"
"AUT","SP.DYN.LE00.MA.IN","2011","78.3"
"AUT","SP.DYN.LE00.MA.IN","2012","78.4"
"AUT","SP.DYN.LE00.MA.IN","2013","78.6"
"AUT","SP.DYN.LE00.MA.IN","2014","79.1"
"AUT","SP.DYN.LE00.MA.IN","2015","78.8"
"AUT","SP.DYN.LE00.MA.IN","2016","79.3"
"AUT","SP.DYN.LE00.MA.IN","2017","79.3"
"AUT","NY.GSR.NFCY.CD","1970","-50234083.09076475"
"AUT","NY.GSR.NFCY.CD","1971","-42743529.02302016"
"AUT","NY.GSR.NFCY.CD","1972","-84797130.78159414"
"AUT","NY.GSR.NFCY.CD","1973","-124640382.3178017"
"AUT","NY.GSR.NFCY.CD","1974","-43998306.83156655"
"AUT","NY.GSR.NFCY.CD","1975","-80826578.17808327"
"AUT","NY.GSR.NFCY.CD","1976","-154393878.9598834"
"AUT","NY.GSR.NFCY.CD","1977","-218887603.0305553"
"AUT","NY.GSR.NFCY.CD","1978","-258344641.3342178"
"AUT","NY.GSR.NFCY.CD","1979","-214649511.0653628"
"AUT","NY.GSR.NFCY.CD","1980","-120580940.2254839"
"AUT","NY.GSR.NFCY.CD","1981","-39795662.69224123"
"AUT","NY.GSR.NFCY.CD","1982","45881261.59554731"
"AUT","NY.GSR.NFCY.CD","1983","56993258.77125785"
"AUT","NY.GSR.NFCY.CD","1984","85212983.97634275"
"AUT","NY.GSR.NFCY.CD","1985","143300944.4001064"
"AUT","NY.GSR.NFCY.CD","1986","-191731050.0225327"
"AUT","NY.GSR.NFCY.CD","1987","-288996843.7091859"
"AUT","NY.GSR.NFCY.CD","1988","360995653.6275493"
"AUT","NY.GSR.NFCY.CD","1989","798636089.4435778"
"AUT","NY.GSR.NFCY.CD","1990","1255878131.429263"
"AUT","NY.GSR.NFCY.CD","1991","486306423.0995875"
"AUT","NY.GSR.NFCY.CD","1992","168946656.649136"
"AUT","NY.GSR.NFCY.CD","1993","298004850.3489885"
"AUT","NY.GSR.NFCY.CD","1994","-82384652.45151187"
"AUT","NY.GSR.NFCY.CD","1995","-926982393.8856285"
"AUT","NY.GSR.NFCY.CD","1996","-133480634.2604627"
"AUT","NY.GSR.NFCY.CD","1997","-984665689.480212"
"AUT","NY.GSR.NFCY.CD","1998","-1326700755.891507"
"AUT","NY.GSR.NFCY.CD","1999","-3441189004.900916"
"AUT","NY.GSR.NFCY.CD","2000","-1713838216.325779"
"AUT","NY.GSR.NFCY.CD","2001","-2698344519.01566"
"AUT","NY.GSR.NFCY.CD","2002","-1238377564.464521"
"AUT","NY.GSR.NFCY.CD","2003","-657900677.2009029"
"AUT","NY.GSR.NFCY.CD","2004","-414576607.8966973"
"AUT","NY.GSR.NFCY.CD","2005","-668946648.4268125"
"AUT","NY.GSR.NFCY.CD","2006","784719608.5811064"
"AUT","NY.GSR.NFCY.CD","2007","-391732822.3378046"
"AUT","NY.GSR.NFCY.CD","2008","3589277867.291636"
"AUT","NY.GSR.NFCY.CD","2009","-173242567.3798277"
"AUT","NY.GSR.NFCY.CD","2010","3278215414.164272"
"AUT","NY.GSR.NFCY.CD","2011","1453662838.706615"
"AUT","NY.GSR.NFCY.CD","2012","413468643.9870892"
"AUT","NY.GSR.NFCY.CD","2013","1160312482.490872"
"AUT","NY.GSR.NFCY.CD","2014","582436112.280499"
"AUT","NY.GSR.NFCY.CD","2015","-3759403659.483152"
"AUT","NY.GSR.NFCY.CD","2016","-29866096.08988843"
"AUT","NY.GSR.NFCY.CD","2017","-3707470769.903638"
"AUT","NY.GSR.NFCY.CD","2018","-1249547957.919019"
"AUT","EN.ATM.CO2E.SF.ZS","1960","58.60797144556812"
"AUT","EN.ATM.CO2E.SF.ZS","1961","55.4724364138566"
"AUT","EN.ATM.CO2E.SF.ZS","1962","53.38524767467013"
"AUT","EN.ATM.CO2E.SF.ZS","1963","53.02339413164155"
"AUT","EN.ATM.CO2E.SF.ZS","1964","48.66290018832392"
"AUT","EN.ATM.CO2E.SF.ZS","1965","47.08085269829076"
"AUT","EN.ATM.CO2E.SF.ZS","1966","42.93853913693256"
"AUT","EN.ATM.CO2E.SF.ZS","1967","39.44398568676025"
"AUT","EN.ATM.CO2E.SF.ZS","1968","36.35812624469651"
"AUT","EN.ATM.CO2E.SF.ZS","1969","34.3206432556613"
"AUT","EN.ATM.CO2E.SF.ZS","1970","35.1417824074074"
"AUT","EN.ATM.CO2E.SF.ZS","1971","28.87576460662308"
"AUT","EN.ATM.CO2E.SF.ZS","1972","27.84521012790394"
"AUT","EN.ATM.CO2E.SF.ZS","1973","26.37288962028403"
"AUT","EN.ATM.CO2E.SF.ZS","1974","28.91781521184278"
"AUT","EN.ATM.CO2E.SF.ZS","1975","26.79835501921391"
"AUT","EN.ATM.CO2E.SF.ZS","1976","24.44444444444445"
"AUT","EN.ATM.CO2E.SF.ZS","1977","22.32731067771182"
"AUT","EN.ATM.CO2E.SF.ZS","1978","22.34626180147997"
"AUT","EN.ATM.CO2E.SF.ZS","1979","23.45656962552837"
"AUT","EN.ATM.CO2E.SF.ZS","1980","27.15227145260796"
"AUT","EN.ATM.CO2E.SF.ZS","1981","26.10570327301235"
"AUT","EN.ATM.CO2E.SF.ZS","1982","26.24914908100748"
"AUT","EN.ATM.CO2E.SF.ZS","1983","27.71585778781038"
"AUT","EN.ATM.CO2E.SF.ZS","1984","30.92229093842431"
"AUT","EN.ATM.CO2E.SF.ZS","1985","30.47529664141583"
"AUT","EN.ATM.CO2E.SF.ZS","1986","27.25115269867101"
"AUT","EN.ATM.CO2E.SF.ZS","1987","25.64933003111704"
"AUT","EN.ATM.CO2E.SF.ZS","1988","26.8046198267565"
"AUT","EN.ATM.CO2E.SF.ZS","1989","25.60645073858246"
"AUT","EN.ATM.CO2E.SF.ZS","1990","27.23920920475494"
"AUT","EN.ATM.CO2E.SF.ZS","1991","26.68452380952381"
"AUT","EN.ATM.CO2E.SF.ZS","1992","22.50339783832761"
"AUT","EN.ATM.CO2E.SF.ZS","1993","20.0359619830465"
"AUT","EN.ATM.CO2E.SF.ZS","1994","20.35477858474195"
"AUT","EN.ATM.CO2E.SF.ZS","1995","22.10636079249218"
"AUT","EN.ATM.CO2E.SF.ZS","1996","21.01108595971908"
"AUT","EN.ATM.CO2E.SF.ZS","1997","22.51419207584714"
"AUT","EN.ATM.CO2E.SF.ZS","1998","19.41708426933932"
"AUT","EN.ATM.CO2E.SF.ZS","1999","19.88501659554291"
"AUT","EN.ATM.CO2E.SF.ZS","2000","22.31969384751251"
"AUT","EN.ATM.CO2E.SF.ZS","2001","21.7553428317008"
"AUT","EN.ATM.CO2E.SF.ZS","2002","21.71013066535455"
"AUT","EN.ATM.CO2E.SF.ZS","2003","21.66294189353921"
"AUT","EN.ATM.CO2E.SF.ZS","2004","21.06276277797477"
"AUT","EN.ATM.CO2E.SF.ZS","2005","20.90024210682346"
"AUT","EN.ATM.CO2E.SF.ZS","2006","21.59662584480919"
"AUT","EN.ATM.CO2E.SF.ZS","2007","21.2020823473734"
"AUT","EN.ATM.CO2E.SF.ZS","2008","20.77666808329792"
"AUT","EN.ATM.CO2E.SF.ZS","2009","17.38469632314257"
"AUT","EN.ATM.CO2E.SF.ZS","2010","19.21447196870926"
"AUT","EN.ATM.CO2E.SF.ZS","2011","20.29778354294738"
"AUT","EN.ATM.CO2E.SF.ZS","2012","19.679660817336"
"AUT","EN.ATM.CO2E.SF.ZS","2013","19.96478873239437"
"AUT","EN.ATM.CO2E.SF.ZS","2014","19.54281431515833"
"AUT","EG.ELC.FOSL.ZS","1960","26.44087553425722"
"AUT","EG.ELC.FOSL.ZS","1961","30.70642088333539"
"AUT","EG.ELC.FOSL.ZS","1962","32.90083410565338"
"AUT","EG.ELC.FOSL.ZS","1963","36.32849700296902"
"AUT","EG.ELC.FOSL.ZS","1964","36.10776035383997"
"AUT","EG.ELC.FOSL.ZS","1965","28.18048691195314"
"AUT","EG.ELC.FOSL.ZS","1966","27.56832575338972"
"AUT","EG.ELC.FOSL.ZS","1967","27.93435013262599"
"AUT","EG.ELC.FOSL.ZS","1968","29.68263355016755"
"AUT","EG.ELC.FOSL.ZS","1969","37.12644121389735"
"AUT","EG.ELC.FOSL.ZS","1970","29.17118093174431"
"AUT","EG.ELC.FOSL.ZS","1971","41.67080348911425"
"AUT","EG.ELC.FOSL.ZS","1972","41.27571305099395"
"AUT","EG.ELC.FOSL.ZS","1973","38.69840859102084"
"AUT","EG.ELC.FOSL.ZS","1974","32.94417003442599"
"AUT","EG.ELC.FOSL.ZS","1975","32.18160478630521"
"AUT","EG.ELC.FOSL.ZS","1976","41.8011138542803"
"AUT","EG.ELC.FOSL.ZS","1977","33.59408486926704"
"AUT","EG.ELC.FOSL.ZS","1978","34.17204129840486"
"AUT","EG.ELC.FOSL.ZS","1979","30.51720277632659"
"AUT","EG.ELC.FOSL.ZS","1980","30.17067307692308"
"AUT","EG.ELC.FOSL.ZS","1981","25.77522132272878"
"AUT","EG.ELC.FOSL.ZS","1982","25.6848585296555"
"AUT","EG.ELC.FOSL.ZS","1983","25.65281616315639"
"AUT","EG.ELC.FOSL.ZS","1984","28.71852723039627"
"AUT","EG.ELC.FOSL.ZS","1985","27.06552055232957"
"AUT","EG.ELC.FOSL.ZS","1986","26.25008527184665"
"AUT","EG.ELC.FOSL.ZS","1987","25.58364192561584"
"AUT","EG.ELC.FOSL.ZS","1988","23.35250991713223"
"AUT","EG.ELC.FOSL.ZS","1989","25.89156749059099"
"AUT","EG.ELC.FOSL.ZS","1990","33.68833171048361"
"AUT","EG.ELC.FOSL.ZS","1991","34.8398796357187"
"AUT","EG.ELC.FOSL.ZS","1992","27.46951280562286"
"AUT","EG.ELC.FOSL.ZS","1993","25.81417531291974"
"AUT","EG.ELC.FOSL.ZS","1994","29.08407054172823"
"AUT","EG.ELC.FOSL.ZS","1995","29.36315198086194"
"AUT","EG.ELC.FOSL.ZS","1996","32.75656101840445"
"AUT","EG.ELC.FOSL.ZS","1997","31.81108018317321"
"AUT","EG.ELC.FOSL.ZS","1998","30.01967447683778"
"AUT","EG.ELC.FOSL.ZS","1999","29.04399492623006"
"AUT","EG.ELC.FOSL.ZS","2000","27.21047533152954"
"AUT","EG.ELC.FOSL.ZS","2001","30.45343638953936"
"AUT","EG.ELC.FOSL.ZS","2002","30.59005699601358"
"AUT","EG.ELC.FOSL.ZS","2003","38.79202024200906"
"AUT","EG.ELC.FOSL.ZS","2004","35.32317427519855"
"AUT","EG.ELC.FOSL.ZS","2005","35.90801246762913"
"AUT","EG.ELC.FOSL.ZS","2006","33.8117715056353"
"AUT","EG.ELC.FOSL.ZS","2007","30.61007536691789"
"AUT","EG.ELC.FOSL.ZS","2008","30.02680965147453"
"AUT","EG.ELC.FOSL.ZS","2009","27.917847879848"
"AUT","EG.ELC.FOSL.ZS","2010","32.86866664703977"
"AUT","EG.ELC.FOSL.ZS","2011","33.38097379239466"
"AUT","EG.ELC.FOSL.ZS","2012","24.30213942657546"
"AUT","EG.ELC.FOSL.ZS","2013","20.83501161890008"
"AUT","EG.ELC.FOSL.ZS","2014","17.72104648143339"
"AUT","EG.ELC.FOSL.ZS","2015","22.22204232307368"
"AUT","TX.VAL.MRCH.WL.CD","1960","1118900000"
"AUT","TX.VAL.MRCH.WL.CD","1961","1200000000"
"AUT","TX.VAL.MRCH.WL.CD","1962","1261300000"
"AUT","TX.VAL.MRCH.WL.CD","1963","1322300000"
"AUT","TX.VAL.MRCH.WL.CD","1964","1438900000"
"AUT","TX.VAL.MRCH.WL.CD","1965","1595600000"
"AUT","TX.VAL.MRCH.WL.CD","1966","1682600000"
